"","id_match","h1","h2","h3","h4","h5","a1","a2","a3","a4","a5","quarter","scoreA","scoreB","time","time_remaining","time_play","num","team","equipo","home_team","away_team","play","jug","playerOut","playerIn","stat_faltas","stat_faltas_equipo","stat_tiros_libres","stat_rebotes","stat_asistencias","stat_puntos","stat_perdidas","stat_tapones","player_asist","player_shoot","type_assist"
"252",2411822,"R. Moute A Bidias","A. Lopez Laz","K. Larsen","N. Hoover","G. Bressan","J. Puidet","A. Sans Valls","A. Egekeze","J. King","V. Vucetic",3,38,42,"02:12","07:48","00:00",252,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 1 anotado","V. Vucetic",NA,NA,0,0,0,"0","0","6","0","0"," "," "," "
"253",2411822,"R. Moute A Bidias","A. Lopez Laz","K. Larsen","N. Hoover","G. Bressan","J. Puidet","A. Sans Valls","A. Egekeze","J. King","V. Vucetic",3,38,42,"02:20","07:40","00:08",253,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 3 fallado","N. Hoover",NA,NA,0,0,0,"0","0","0","0","0"," "," "," "
"254",2411822,"R. Moute A Bidias","A. Lopez Laz","K. Larsen","N. Hoover","G. Bressan","J. Puidet","A. Sans Valls","A. Egekeze","J. King","V. Vucetic",3,38,42,"02:20","07:40","00:00",254,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","rebote","A. Lopez Laz",NA,NA,0,0,0,"2","0","0","0","0"," "," "," "
"255",2411822,"R. Moute A Bidias","A. Lopez Laz","K. Larsen","N. Hoover","G. Bressan","J. Puidet","A. Sans Valls","A. Egekeze","J. King","V. Vucetic",3,38,42,"02:35","07:25","00:15",255,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 2 fallado","K. Larsen",NA,NA,0,0,0,"0","0","0","0","0"," "," "," "
"256",2411822,"R. Moute A Bidias","A. Lopez Laz","K. Larsen","N. Hoover","G. Bressan","J. Puidet","A. Sans Valls","A. Egekeze","J. King","V. Vucetic",3,38,42,"02:35","07:25","00:00",256,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tapón","A. Egekeze",NA,NA,0,0,0,"0","0","0","0","1"," "," "," "
"257",2411822,"R. Moute A Bidias","A. Lopez Laz","K. Larsen","N. Hoover","G. Bressan","J. Puidet","A. Sans Valls","A. Egekeze","J. King","V. Vucetic",3,38,42,"02:35","07:25","00:00",257,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","rebote","J. Puidet",NA,NA,0,0,0,"3","0","0","0","0"," "," "," "
"258",2411822,"R. Moute A Bidias","A. Lopez Laz","K. Larsen","N. Hoover","G. Bressan","J. Puidet","A. Sans Valls","A. Egekeze","J. King","V. Vucetic",3,38,42,"02:44","07:16","00:09",258,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","falta personal","R. Moute A Bidias",NA,NA,2,10,0,"0","0","0","0","0"," "," "," "
"259",2411822,"R. Moute A Bidias","A. Lopez Laz","K. Larsen","N. Hoover","G. Bressan","J. Puidet","A. Sans Valls","A. Egekeze","J. King","V. Vucetic",3,38,45,"02:57","07:03","00:13",259,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 3 anotado","A. Egekeze",NA,NA,0,0,0,"0","0","8","0","0"," "," "," "
"260",2411822,"R. Moute A Bidias","A. Lopez Laz","K. Larsen","N. Hoover","G. Bressan","J. Puidet","A. Sans Valls","A. Egekeze","J. King","V. Vucetic",3,38,45,"02:57","07:03","00:00",260,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","asistencia","V. Vucetic",NA,NA,0,0,0,"0","1","0","0","0","V. Vucetic","A. Egekeze","tiro de 3 anotado"
"261",2411822,"R. Moute A Bidias","A. Lopez Laz","K. Larsen","N. Hoover","G. Bressan","J. Puidet","A. Sans Valls","A. Egekeze","J. King","V. Vucetic",3,38,45,"03:17","06:43","00:20",261,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","falta ofensiva","R. Moute A Bidias",NA,NA,3,11,0,"0","0","0","0","0"," "," "," "
"262",2411822,"R. Moute A Bidias","A. Lopez Laz","K. Larsen","N. Hoover","G. Bressan","J. Puidet","A. Sans Valls","A. Egekeze","J. King","V. Vucetic",3,38,45,"03:17","06:43","00:00",262,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","pérdida","R. Moute A Bidias",NA,NA,0,0,0,"0","0","0","1","0"," "," "," "
"263",2411822,"R. Moute A Bidias","A. Lopez Laz","K. Larsen","N. Hoover","G. Bressan","J. Puidet","A. Sans Valls","A. Egekeze","J. King","V. Vucetic",3,38,45,"03:17","06:43","00:00",263,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiempo muerto","Tiempo Muerto",NA,NA,0,0,0,"0","0","0","0","0"," "," "," "
"264",2411822,"J. Mwema","A. Lopez Laz","K. Larsen","N. Hoover","G. Bressan","J. Puidet","A. Sans Valls","A. Egekeze","J. King","V. Vucetic",3,38,45,"03:17","06:43","00:00",264,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","sale de pista","R. Moute A Bidias","R. Moute A Bidias","J. Mwema",0,0,0,"0","0","0","0","0"," "," "," "
"265",2411822,"J. Mwema","A. Lopez Laz","K. Larsen","N. Hoover","G. Bressan","J. Puidet","A. Sans Valls","A. Egekeze","J. King","V. Vucetic",3,38,45,"03:17","06:43","00:00",265,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","entra a pista","J. Mwema",NA,NA,0,0,0,"0","0","0","0","0"," "," "," "
"266",2411822,"J. Mwema","A. Lopez Laz","K. Larsen","N. Hoover","G. Bressan","J. Puidet","A. Sans Valls","A. Egekeze","J. King","V. Vucetic",3,38,45,"03:35","06:25","00:18",266,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 2 fallado","A. Egekeze",NA,NA,0,0,0,"0","0","0","0","0"," "," "," "
"267",2411822,"J. Mwema","A. Lopez Laz","K. Larsen","N. Hoover","G. Bressan","J. Puidet","A. Sans Valls","A. Egekeze","J. King","V. Vucetic",3,38,45,"03:35","06:25","00:00",267,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","rebote","K. Larsen",NA,NA,0,0,0,"1","0","0","0","0"," "," "," "
"268",2411822,"J. Mwema","A. Lopez Laz","K. Larsen","N. Hoover","G. Bressan","J. Puidet","A. Sans Valls","A. Egekeze","J. King","V. Vucetic",3,38,45,"03:59","06:01","00:24",268,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 2 fallado","J. Mwema",NA,NA,0,0,0,"0","0","0","0","0"," "," "," "
"269",2411822,"J. Mwema","A. Lopez Laz","K. Larsen","N. Hoover","G. Bressan","J. Puidet","A. Sans Valls","A. Egekeze","J. King","V. Vucetic",3,38,45,"03:59","06:01","00:00",269,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","rebote","J. Mwema",NA,NA,0,0,0,"3","0","0","0","0"," "," "," "
"270",2411822,"J. Mwema","A. Lopez Laz","K. Larsen","N. Hoover","G. Bressan","J. Puidet","A. Sans Valls","A. Egekeze","J. King","V. Vucetic",3,38,45,"03:59","06:01","00:00",270,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 2 fallado","J. Mwema",NA,NA,0,0,0,"0","0","0","0","0"," "," "," "
"271",2411822,"J. Mwema","A. Lopez Laz","K. Larsen","N. Hoover","G. Bressan","J. Puidet","A. Sans Valls","A. Egekeze","J. King","V. Vucetic",3,38,45,"03:59","06:01","00:00",271,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","rebote","A. Lopez Laz",NA,NA,0,0,0,"3","0","0","0","0"," "," "," "
"272",2411822,"J. Mwema","A. Lopez Laz","K. Larsen","N. Hoover","G. Bressan","J. Puidet","A. Sans Valls","A. Egekeze","J. King","V. Vucetic",3,38,45,"04:06","05:54","00:07",272,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","pérdida","A. Lopez Laz",NA,NA,0,0,0,"0","0","0","3","0"," "," "," "
"273",2411822,"J. Mwema","A. Lopez Laz","K. Larsen","N. Hoover","G. Bressan","J. Puidet","A. Sans Valls","A. Egekeze","J. King","V. Vucetic",3,38,45,"04:18","05:42","00:12",273,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 3 fallado","N. Hoover",NA,NA,0,0,0,"0","0","0","0","0"," "," "," "
"274",2411822,"J. Mwema","A. Lopez Laz","K. Larsen","N. Hoover","G. Bressan","J. Puidet","A. Sans Valls","A. Egekeze","J. King","V. Vucetic",3,38,45,"04:18","05:42","00:00",274,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","rebote","J. King",NA,NA,0,0,0,"3","0","0","0","0"," "," "," "
"275",2411822,"J. Mwema","A. Lopez Laz","K. Larsen","N. Hoover","G. Bressan","J. Puidet","A. Sans Valls","A. Egekeze","J. King","V. Vucetic",3,38,45,"04:31","05:29","00:13",275,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","falta personal","N. Hoover",NA,NA,2,13,2,"0","0","0","0","0"," "," "," "
"276",2411822,"J. Mwema","A. Lopez Laz","K. Larsen","N. Hoover","G. Bressan","J. Puidet","A. Sans Valls","A. Egekeze","J. King","V. Vucetic",3,38,45,"04:31","05:29","00:00",276,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","entra a pista","A. Rodriguez Juan",NA,NA,0,0,0,"0","0","0","0","0"," "," "," "
"277",2411822,"J. Mwema","A. Rodriguez Juan","K. Larsen","N. Hoover","G. Bressan","J. Puidet","A. Sans Valls","A. Egekeze","J. King","V. Vucetic",3,38,45,"04:31","05:29","00:00",277,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","sale de pista","A. Lopez Laz","A. Lopez Laz","A. Rodriguez Juan",0,0,0,"0","0","0","0","0"," "," "," "
"278",2411822,"J. Mwema","A. Rodriguez Juan","K. Larsen","N. Hoover","G. Bressan","J. Puidet","A. Sans Valls","A. Egekeze","J. King","V. Vucetic",3,39,45,"04:31","05:29","00:00",278,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 1 anotado","J. Mwema",NA,NA,0,0,0,"0","0","3","0","0"," "," "," "
"279",2411822,"J. Mwema","A. Rodriguez Juan","K. Larsen","N. Hoover","G. Bressan","J. Puidet","A. Sans Valls","A. Egekeze","J. King","V. Vucetic",3,40,45,"04:31","05:29","00:00",279,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 1 anotado","J. Mwema",NA,NA,0,0,0,"0","0","4","0","0"," "," "," "
"280",2411822,"J. Mwema","A. Rodriguez Juan","K. Larsen","N. Hoover","G. Bressan","J. Puidet","A. Sans Valls","A. Egekeze","J. King","V. Vucetic",3,40,45,"04:31","05:29","00:00",280,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","asistencia","K. Larsen",NA,NA,0,0,0,"0","2","0","0","0","K. Larsen","J. Mwema","falta personal"
"281",2411822,"J. Mwema","A. Rodriguez Juan","K. Larsen","N. Hoover","G. Bressan","J. Puidet","A. Sans Valls","A. Egekeze","J. King","V. Vucetic",3,40,45,"04:43","05:17","00:12",281,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","pérdida","A. Sans Valls",NA,NA,0,0,0,"0","0","0","2","0"," "," "," "
"282",2411822,"J. Mwema","A. Rodriguez Juan","K. Larsen","N. Hoover","G. Bressan","J. Puidet","A. Sans Valls","A. Egekeze","J. King","V. Vucetic",3,40,45,"04:43","05:17","00:00",282,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","robo","A. Rodriguez Juan",NA,NA,0,0,0,"0","0","0","0","0"," "," "," "
"283",2411822,"J. Mwema","A. Rodriguez Juan","K. Larsen","N. Hoover","G. Bressan","J. Puidet","A. Sans Valls","A. Egekeze","J. King","V. Vucetic",3,40,45,"04:52","05:08","00:09",283,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","falta personal","A. Sans Valls",NA,NA,3,14,0,"0","0","0","0","0"," "," "," "
"284",2411822,"J. Mwema","A. Rodriguez Juan","K. Larsen","N. Hoover","G. Bressan","J. Puidet","H. Atencia Suarez","A. Egekeze","J. King","V. Vucetic",3,40,45,"04:52","05:08","00:00",284,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","sale de pista","A. Sans Valls","A. Sans Valls","H. Atencia Suarez",0,0,0,"0","0","0","0","0"," "," "," "
"285",2411822,"J. Mwema","A. Rodriguez Juan","K. Larsen","N. Hoover","G. Bressan","J. Puidet","H. Atencia Suarez","A. Egekeze","J. King","V. Vucetic",3,40,45,"04:52","05:08","00:00",285,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","entra a pista","H. Atencia Suarez",NA,NA,0,0,0,"0","0","0","0","0"," "," "," "
"286",2411822,"J. Mwema","A. Rodriguez Juan","K. Larsen","N. Hoover","G. Bressan","J. Puidet","H. Atencia Suarez","A. Egekeze","J. King","V. Vucetic",3,42,45,"05:08","04:52","00:16",286,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 2 anotado","J. King",NA,NA,0,0,0,"0","0","5","0","0"," "," "," "
"287",2411822,"J. Mwema","A. Rodriguez Juan","K. Larsen","N. Hoover","G. Bressan","J. Puidet","H. Atencia Suarez","A. Egekeze","J. King","V. Vucetic",3,42,45,"05:20","04:40","00:12",287,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","falta personal","K. Larsen",NA,NA,1,12,0,"0","0","0","0","0"," "," "," "
"288",2411822,"J. Mwema","A. Rodriguez Juan","K. Larsen","N. Hoover","G. Bressan","J. Puidet","H. Atencia Suarez","A. Egekeze","J. King","V. Vucetic",3,42,47,"05:27","04:33","00:07",288,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 2 anotado","N. Hoover",NA,NA,0,0,0,"0","0","12","0","0"," "," "," "
"289",2411822,"J. Mwema","A. Rodriguez Juan","K. Larsen","N. Hoover","G. Bressan","J. Puidet","H. Atencia Suarez","A. Egekeze","J. King","V. Vucetic",3,42,47,"05:27","04:33","00:00",289,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","asistencia","V. Vucetic",NA,NA,0,0,0,"0","2","0","0","0","V. Vucetic","N. Hoover","tiro de 2 anotado"
"290",2411822,"J. Mwema","A. Rodriguez Juan","K. Larsen","N. Hoover","G. Bressan","J. Puidet","H. Atencia Suarez","A. Egekeze","J. King","V. Vucetic",3,42,47,"05:27","04:33","00:00",290,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","falta personal","K. Larsen",NA,NA,2,13,1,"0","0","0","0","0"," "," "," "
"291",2411822,"J. Mwema","A. Rodriguez Juan","K. Larsen","N. Hoover","G. Bressan","J. Puidet","H. Atencia Suarez","A. Egekeze","J. King","V. Vucetic",3,42,48,"05:27","04:33","00:00",291,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 1 anotado","N. Hoover",NA,NA,0,0,0,"0","0","13","0","0"," "," "," "
"292",2411822,"J. Mwema","A. Rodriguez Juan","K. Larsen","N. Hoover","G. Bressan","J. Puidet","H. Atencia Suarez","A. Egekeze","J. King","V. Vucetic",3,44,48,"05:44","04:16","00:17",292,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 2 anotado","G. Bressan",NA,NA,0,0,0,"0","0","8","0","0"," "," "," "
"293",2411822,"J. Mwema","A. Rodriguez Juan","K. Larsen","N. Hoover","G. Bressan","J. Puidet","H. Atencia Suarez","A. Egekeze","J. King","V. Vucetic",3,44,48,"05:44","04:16","00:00",293,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","asistencia","J. Mwema",NA,NA,0,0,0,"0","2","0","0","0","J. Mwema","G. Bressan","tiro de 2 anotado"
"294",2411822,"J. Mwema","A. Rodriguez Juan","K. Larsen","N. Hoover","G. Bressan","J. Puidet","H. Atencia Suarez","A. Egekeze","J. King","V. Vucetic",3,44,51,"06:02","03:58","00:18",294,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 3 anotado","H. Atencia Suarez",NA,NA,0,0,0,"0","0","11","0","0"," "," "," "
"295",2411822,"J. Mwema","A. Rodriguez Juan","K. Larsen","N. Hoover","G. Bressan","J. Puidet","H. Atencia Suarez","A. Egekeze","J. King","V. Vucetic",3,44,51,"06:02","03:58","00:00",295,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","asistencia","V. Vucetic",NA,NA,0,0,0,"0","3","0","0","0","V. Vucetic","H. Atencia Suarez","tiro de 3 anotado"
"296",2411822,"J. Mwema","A. Rodriguez Juan","K. Larsen","N. Hoover","G. Bressan","J. Puidet","H. Atencia Suarez","A. Egekeze","J. King","V. Vucetic",3,46,51,"06:13","03:47","00:11",296,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 2 anotado","A. Rodriguez Juan",NA,NA,0,0,0,"0","0","2","0","0"," "," "," "
"297",2411822,"J. Mwema","A. Rodriguez Juan","K. Larsen","N. Hoover","G. Bressan","J. Puidet","H. Atencia Suarez","A. Egekeze","J. King","V. Vucetic",3,46,51,"06:33","03:27","00:20",297,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","falta personal","A. Rodriguez Juan",NA,NA,3,14,2,"0","0","0","0","0"," "," "," "
"298",2411822,"J. Mwema","A. Rodriguez Juan","K. Larsen","N. Hoover","G. Bressan","J. Puidet","H. Atencia Suarez","A. Egekeze","J. King","V. Vucetic",3,46,52,"06:33","03:27","00:00",298,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 1 anotado","A. Egekeze",NA,NA,0,0,0,"0","0","9","0","0"," "," "," "
"299",2411822,"J. Mwema","A. Rodriguez Juan","K. Larsen","N. Hoover","G. Bressan","J. Puidet","H. Atencia Suarez","A. Egekeze","J. King","V. Vucetic",3,46,53,"06:33","03:27","00:00",299,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 1 anotado","A. Egekeze",NA,NA,0,0,0,"0","0","10","0","0"," "," "," "
"300",2411822,"J. Mwema","A. Rodriguez Juan","K. Larsen","N. Hoover","G. Bressan","J. Puidet","H. Atencia Suarez","A. Egekeze","J. King","V. Vucetic",3,48,53,"06:42","03:18","00:09",300,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 2 anotado","A. Rodriguez Juan",NA,NA,0,0,0,"0","0","4","0","0"," "," "," "
"301",2411822,"J. Mwema","A. Rodriguez Juan","K. Larsen","N. Hoover","G. Bressan","J. Puidet","H. Atencia Suarez","A. Egekeze","J. King","V. Vucetic",3,48,53,"06:42","03:18","00:00",301,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","asistencia","K. Larsen",NA,NA,0,0,0,"0","3","0","0","0","K. Larsen","A. Rodriguez Juan","tiro de 2 anotado"
"302",2411822,"J. Mwema","A. Rodriguez Juan","K. Larsen","N. Hoover","G. Bressan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","V. Vucetic",3,48,53,"06:55","03:05","00:13",302,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","sale de pista","J. Puidet","J. Puidet","M. Kovacevic",0,0,0,"0","0","0","0","0"," "," "," "
"303",2411822,"J. Mwema","A. Rodriguez Juan","K. Larsen","N. Hoover","G. Bressan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","V. Vucetic",3,48,53,"06:55","03:05","00:00",303,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","entra a pista","M. Kovacevic",NA,NA,0,0,0,"0","0","0","0","0"," "," "," "
"304",2411822,"J. Mwema","A. Rodriguez Juan","K. Larsen","D. Manchon Crespo","G. Bressan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","V. Vucetic",3,48,53,"06:55","03:05","00:00",304,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","sale de pista","N. Hoover","N. Hoover","D. Manchon Crespo",0,0,0,"0","0","0","0","0"," "," "," "
"305",2411822,"J. Mwema","A. Rodriguez Juan","K. Larsen","D. Manchon Crespo","G. Bressan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","V. Vucetic",3,48,53,"06:55","03:05","00:00",305,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","entra a pista","D. Manchon Crespo",NA,NA,0,0,0,"0","0","0","0","0"," "," "," "
"306",2411822,"J. Mwema","A. Rodriguez Juan","K. Larsen","D. Manchon Crespo","G. Bressan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","V. Vucetic",3,48,55,"07:03","02:57","00:08",306,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 2 anotado","M. Kovacevic",NA,NA,0,0,0,"0","0","2","0","0"," "," "," "
"307",2411822,"J. Mwema","A. Rodriguez Juan","K. Larsen","D. Manchon Crespo","G. Bressan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","V. Vucetic",3,48,55,"07:03","02:57","00:00",307,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","asistencia","D. Manchon Crespo",NA,NA,0,0,0,"0","1","0","0","0","D. Manchon Crespo","M. Kovacevic","tiro de 2 anotado"
"308",2411822,"J. Mwema","A. Rodriguez Juan","K. Larsen","D. Manchon Crespo","G. Bressan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","V. Vucetic",3,48,55,"07:22","02:38","00:19",308,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","falta personal","V. Vucetic",NA,NA,1,15,2,"0","0","0","0","0"," "," "," "
"309",2411822,"J. Mwema","A. Rodriguez Juan","K. Larsen","D. Manchon Crespo","G. Bressan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","V. Vucetic",3,48,55,"07:22","02:38","00:00",309,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 1 fallado","K. Larsen",NA,NA,0,0,0,"0","0","0","0","0"," "," "," "
"310",2411822,"J. Mwema","A. Rodriguez Juan","K. Larsen","D. Manchon Crespo","G. Bressan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","V. Vucetic",3,49,55,"07:22","02:38","00:00",310,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 1 anotado","K. Larsen",NA,NA,0,0,0,"0","0","13","0","0"," "," "," "
"311",2411822,"J. Mwema","A. Rodriguez Juan","K. Larsen","D. Manchon Crespo","G. Bressan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","V. Vucetic",3,49,57,"07:43","02:17","00:21",311,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 2 anotado","V. Vucetic",NA,NA,0,0,0,"0","0","8","0","0"," "," "," "
"312",2411822,"J. Mwema","A. Rodriguez Juan","K. Larsen","D. Manchon Crespo","G. Bressan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","V. Vucetic",3,49,57,"08:09","01:51","00:26",312,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","falta personal","V. Vucetic",NA,NA,2,16,2,"0","0","0","0","0"," "," "," "
"313",2411822,"J. Mwema","A. Rodriguez Juan","K. Larsen","D. Manchon Crespo","G. Bressan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","V. Vucetic",3,49,57,"08:09","01:51","00:00",313,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","entra a pista","M. Ogunsipe",NA,NA,0,0,0,"0","0","0","0","0"," "," "," "
"314",2411822,"J. Mwema","A. Rodriguez Juan","K. Larsen","D. Manchon Crespo","G. Bressan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","M. Ogunsipe",3,49,57,"08:09","01:51","00:00",314,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","sale de pista","V. Vucetic","V. Vucetic","M. Ogunsipe",0,0,0,"0","0","0","0","0"," "," "," "
"315",2411822,"J. Mwema","A. Rodriguez Juan","S. Wilson","D. Manchon Crespo","G. Bressan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","M. Ogunsipe",3,49,57,"08:09","01:51","00:00",315,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","sale de pista","K. Larsen","K. Larsen","S. Wilson",0,0,0,"0","0","0","0","0"," "," "," "
"316",2411822,"J. Mwema","A. Rodriguez Juan","S. Wilson","D. Manchon Crespo","G. Bressan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","M. Ogunsipe",3,49,57,"08:09","01:51","00:00",316,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","entra a pista","S. Wilson",NA,NA,0,0,0,"0","0","0","0","0"," "," "," "
"317",2411822,"J. Mwema","A. Rodriguez Juan","S. Wilson","D. Manchon Crespo","G. Bressan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","M. Ogunsipe",3,50,57,"08:09","01:51","00:00",317,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 1 anotado","J. Mwema",NA,NA,0,0,0,"0","0","5","0","0"," "," "," "
